Violation,Partial Order,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_7aad3d7736c9c1a6e0187944958f9ad4,aplength.5_more_precision_than_aplength.4,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_7aad3d7736c9c1a6e0187944958f9ad4,aplength.5_more_soundness_than_aplength.4,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_8591a3f81e4c6bf2034e389c3aacaff4,callbackanalyzer.DEFAULT_more_precision_than_callbackanalyzer.FAST,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_8591a3f81e4c6bf2034e389c3aacaff4,callbackanalyzer.DEFAULT_more_soundness_than_callbackanalyzer.FAST,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_8c2f49cd67cbce790bfe5e2a3cf6ad87,aliasalgo.DEFAULT_more_soundness_than_aliasalgo.NONE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_8c77255a979ec609590418b5c5760854,aliasflowins.FALSE_more_precision_than_aliasflowins.TRUE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_8c77255a979ec609590418b5c5760854,aliasflowins.FALSE_more_soundness_than_aliasflowins.TRUE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_a0f372f09ac6dee2f2b7e89566bc7310,onesourceatatime.FALSE_more_soundness_than_onesourceatatime.TRUE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_a7247cd296efcc732536a4466758a1f8,codeelimination.DEFAULT_more_soundness_than_codeelimination.REMOVECODE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_b09d33e60de0403a62f13b6ea21c7bf5,nostatic.FALSE_more_soundness_than_nostatic.TRUE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_b58dcf3c83f75b21cac022d80c0824c8,staticmode.DEFAULT_more_precision_than_staticmode.CONTEXTFLOWINSENSITIVE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_b58dcf3c83f75b21cac022d80c0824c8,staticmode.DEFAULT_more_soundness_than_staticmode.CONTEXTFLOWINSENSITIVE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_c791204389a596fa6528cb8290cf2c9b,taintwrapper.DEFAULT_more_soundness_than_taintwrapper.NONE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_c7cf60826cb18cb37271e2bf08123965,onecomponentatatime.FALSE_more_soundness_than_onecomponentatatime.TRUE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_d833e86075f45b2f1cc5fb2daafc8eef,maxcallbackspercomponent.50_more_soundness_than_maxcallbackspercomponent.1,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_d833e86075f45b2f1cc5fb2daafc8eef,maxcallbackspercomponent.50_more_soundness_than_maxcallbackspercomponent.1,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_dbe3ed5c4df8e5dafe1e21fb1e9f1dd9,nocallbacks.FALSE_more_soundness_than_nocallbacks.TRUE,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_e66362e6a820dcc9950632071d5e337a,aplength.5_more_soundness_than_aplength.7,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_f57cfd203b45364d350655a71e5734b6,pathalgo.DEFAULT_more_precision_than_pathalgo.SOURCESONLY,,,,,
1ef9d1d10bc982ab49d3b8eaf4409c05_f57cfd203b45364d350655a71e5734b6,pathalgo.DEFAULT_more_soundness_than_pathalgo.SOURCESONLY,,,,,
229790d5044f3213e8f14a9105898022_944b900fd8ad6a644f19b144c87ceda4,implicit.ALL_more_soundness_than_implicit.ARRAYONLY,,,,,
256fa37729e535d29eeea1ec2efd62c1_8104bb6b88fc60d700c3886e416f2ae9,maxcallbackspercomponent.90_more_soundness_than_maxcallbackspercomponent.80,,,,,
261344c792f6dba326380a7e5a124103_b56f9eba0516716301bb7f157e21dcfa,taintwrapper.EASY_more_soundness_than_taintwrapper.NONE,,,,,
26ecb427ba665bdb24c38529ef4e52c4_ee1a1e2cf0ee9544dcb1f244038fbba1,aplength.1_more_soundness_than_aplength.2,,,,,
29ea37dd3fee251e76d512636d738ba3_0d2f0e9bf0f93b9455cd05a820790c66,implicit.ALL_more_soundness_than_implicit.ARRAYONLY,,,,,
29ea37dd3fee251e76d512636d738ba3_91964892620be59e2aad306477d20772,aliasalgo.DEFAULT_more_soundness_than_aliasalgo.NONE,,,,,
29ea37dd3fee251e76d512636d738ba3_9e71d1dbb7f99254dd5f81811f612f41,aliasalgo.DEFAULT_more_precision_than_aliasalgo.LAZY,,,,,
29ea37dd3fee251e76d512636d738ba3_9e71d1dbb7f99254dd5f81811f612f41,aliasalgo.DEFAULT_more_soundness_than_aliasalgo.LAZY,,,,,
29ea37dd3fee251e76d512636d738ba3_aa6415eedc031f1e31338f984e25d0cd,aliasalgo.DEFAULT_more_precision_than_aliasalgo.PTSBASED,,,,,
29ea37dd3fee251e76d512636d738ba3_aa6415eedc031f1e31338f984e25d0cd,aliasalgo.DEFAULT_more_soundness_than_aliasalgo.PTSBASED,,,,,
2ad899a874034fecfd0f757a7d70db3e_c167cc6905f08070a40daaa496572761,aliasflowins.TRUE_more_soundness_than_aliasflowins.FALSE,,,,,
2ad899a874034fecfd0f757a7d70db3e_e5613aad75bc3bad53f848ba14482c54,callbackanalyzer.DEFAULT_more_precision_than_callbackanalyzer.FAST,,,,,
2ad899a874034fecfd0f757a7d70db3e_e5613aad75bc3bad53f848ba14482c54,callbackanalyzer.DEFAULT_more_soundness_than_callbackanalyzer.FAST,,,,,
2ca07b4f23217704f23c36c2ce91e14c_bf7023891eba013f19238f7baee8f814,aplength.7_more_soundness_than_aplength.10,,,,,
2ca07b4f23217704f23c36c2ce91e14c_c167cc6905f08070a40daaa496572761,aplength.7_more_precision_than_aplength.5,,,,,
2ca07b4f23217704f23c36c2ce91e14c_c167cc6905f08070a40daaa496572761,aplength.7_more_soundness_than_aplength.5,,,,,
2ce50012e8155857ce54e2be997f1253_c35ed0b7f9c3d443ecacff168d0a98c6,codeelimination.REMOVECODE_more_precision_than_codeelimination.DEFAULT,,,,,
2ce50012e8155857ce54e2be997f1253_c35ed0b7f9c3d443ecacff168d0a98c6,codeelimination.REMOVECODE_more_soundness_than_codeelimination.DEFAULT,,,,,
2d1e7c91f8b7e3d233d4934dc2b78bb9_1ef9d1d10bc982ab49d3b8eaf4409c05,pathalgo.CONTEXTINSENSITIVE_more_soundness_than_pathalgo.DEFAULT,,,,,
2d1e7c91f8b7e3d233d4934dc2b78bb9_7f3e7c21f8e1bb790dc30498723a36c1,maxcallbackspercomponent.50_more_soundness_than_maxcallbackspercomponent.1,,,,,
2d613acf6667d36885a70be5269c0f34_728daeccd5e4e2e444244997324e358c,maxcallbacksdepth.110_more_soundness_than_maxcallbacksdepth.100,,,,,
2e7e40004499adec94e4fbc8276cb8db_c167cc6905f08070a40daaa496572761,dataflowsolver.FLOWINSENSITIVE_more_soundness_than_dataflowsolver.DEFAULT,,,,,
33d04b5913103c0f93de4e6e79eab87d_0879dff9dd4c64b137c6c585f2d49df7,aplength.1_more_soundness_than_aplength.2,,,,,
343993b251fb43753da36c74eff57ca4_bf7023891eba013f19238f7baee8f814,aplength.20_more_precision_than_aplength.10,,,,,
343993b251fb43753da36c74eff57ca4_bf7023891eba013f19238f7baee8f814,aplength.20_more_soundness_than_aplength.10,,,,,
3598af26b87729471c5487f5e6bebb07_a2eded8f2dbea54d682dc0fe8a6d40b1,maxcallbackspercomponent.120_more_soundness_than_maxcallbackspercomponent.110,,,,,
39a221180f8c3d8f2d1aa325ed488fe5_b6e0326d94af6e730acbedd03ff773f7,cgalgo.CHA_more_soundness_than_cgalgo.RTA,,,,,
39c3c19b26bf570e6bd918cf35c7e096_e5613aad75bc3bad53f848ba14482c54,pathalgo.CONTEXTINSENSITIVE_more_soundness_than_pathalgo.DEFAULT,,,,,
3aa7427a5255318c7ff1426dde66cbb3_e5613aad75bc3bad53f848ba14482c54,dataflowsolver.FLOWINSENSITIVE_more_soundness_than_dataflowsolver.DEFAULT,,,,,
3b2fa3b6cabf78f17a288ce1c8f84595_1ef9d1d10bc982ab49d3b8eaf4409c05,aliasalgo.LAZY_more_soundness_than_aliasalgo.DEFAULT,,,,,
3b2fa3b6cabf78f17a288ce1c8f84595_8c2f49cd67cbce790bfe5e2a3cf6ad87,aliasalgo.LAZY_more_soundness_than_aliasalgo.NONE,,,,,
3bdc532540632f62cc2465cc964b15c2_9e71d1dbb7f99254dd5f81811f612f41,enablereflection.TRUE_more_soundness_than_enablereflection.FALSE,,,,,
3c6cd0d0cee483981c0494449b550b3e_9e71d1dbb7f99254dd5f81811f612f41,callbackanalyzer.FAST_more_soundness_than_callbackanalyzer.DEFAULT,,,,,
3d6242173b44f8d6162fbe5176ca24f0_1ef9d1d10bc982ab49d3b8eaf4409c05,nothischainreduction.TRUE_more_soundness_than_nothischainreduction.FALSE,,,,,
3fa3ced729021dfe3f9716ed7591b7f8_c167cc6905f08070a40daaa496572761,callbackanalyzer.FAST_more_soundness_than_callbackanalyzer.DEFAULT,,,,,
3fa3ced729021dfe3f9716ed7591b7f8_e5613aad75bc3bad53f848ba14482c54,aliasflowins.FALSE_more_precision_than_aliasflowins.TRUE,,,,,
3fa3ced729021dfe3f9716ed7591b7f8_e5613aad75bc3bad53f848ba14482c54,aliasflowins.FALSE_more_soundness_than_aliasflowins.TRUE,,,,,
40d89d00884787dfdd74e5c25b6e0ea3_e5613aad75bc3bad53f848ba14482c54,nothischainreduction.TRUE_more_soundness_than_nothischainreduction.FALSE,,,,,
40d9a2a13de25a2144154017be636240_489cfbd7300908def4ba6ffd50b8fc97,staticmode.CONTEXTFLOWINSENSITIVE_more_soundness_than_staticmode.NONE,,,,,
40d9a2a13de25a2144154017be636240_e5613aad75bc3bad53f848ba14482c54,staticmode.CONTEXTFLOWINSENSITIVE_more_soundness_than_staticmode.DEFAULT,,,,,
42f615630523a7b3efc8b687d1bdc9dd_08ccdbd09f70ba1c460751a040461503,aplength.20_more_precision_than_aplength.10,,,,,
42f615630523a7b3efc8b687d1bdc9dd_08ccdbd09f70ba1c460751a040461503,aplength.20_more_soundness_than_aplength.10,,,,,
436133aa7f237c0f8f93ecbfcf53862b_c167cc6905f08070a40daaa496572761,onesourceatatime.TRUE_more_precision_than_onesourceatatime.FALSE,,,,,
436133aa7f237c0f8f93ecbfcf53862b_c167cc6905f08070a40daaa496572761,onesourceatatime.TRUE_more_soundness_than_onesourceatatime.FALSE,,,,,
446dcb92f6febfc0e95cfe8082b9c950_78e826eeb454c5a8e256d36924e2c13e,maxcallbacksdepth.600_more_soundness_than_maxcallbacksdepth.150,,,,,
463bc37ea5e979b76084696c61784cb9_9e71d1dbb7f99254dd5f81811f612f41,onesourceatatime.TRUE_more_precision_than_onesourceatatime.FALSE,,,,,
463bc37ea5e979b76084696c61784cb9_9e71d1dbb7f99254dd5f81811f612f41,onesourceatatime.TRUE_more_soundness_than_onesourceatatime.FALSE,,,,,
471a3db922baaefe75df14cce9a4350e_c167cc6905f08070a40daaa496572761,staticmode.CONTEXTFLOWINSENSITIVE_more_soundness_than_staticmode.DEFAULT,,,,,
471a3db922baaefe75df14cce9a4350e_e484318f7e5c207de3d4a48a4ad759b0,staticmode.CONTEXTFLOWINSENSITIVE_more_soundness_than_staticmode.NONE,,,,,
4858ee0f237625783437c4bbc3c34c4c_b56f9eba0516716301bb7f157e21dcfa,taintwrapper.DEFAULTFALLBACK_more_soundness_than_taintwrapper.NONE,,,,,
4858ee0f237625783437c4bbc3c34c4c_e5613aad75bc3bad53f848ba14482c54,taintwrapper.DEFAULTFALLBACK_more_soundness_than_taintwrapper.DEFAULT,,,,,
48d981c961b35023bc151f2eb53f5dd1_d08d923265536cd8a97e3acd79cdec53,maxcallbacksdepth.150_more_soundness_than_maxcallbacksdepth.120,,,,,
4927839d0bfc64be8099aac544fbadfd_c35ed0b7f9c3d443ecacff168d0a98c6,callbackanalyzer.FAST_more_soundness_than_callbackanalyzer.DEFAULT,,,,,
498a7173b96a2e6c667026b3a750231a_8538bf7a72ff60760830b23834169259,maxcallbackspercomponent.600_more_soundness_than_maxcallbackspercomponent.150,,,,,
498a7173b96a2e6c667026b3a750231a_8538bf7a72ff60760830b23834169259,maxcallbackspercomponent.600_more_soundness_than_maxcallbackspercomponent.150,,,,,
4a61efa6f239057d088bb872162ffe76_c21f0c67ecf6a56aae0f2d19a04af94d,aplength.4_more_precision_than_aplength.3,,,,,
4a61efa6f239057d088bb872162ffe76_c21f0c67ecf6a56aae0f2d19a04af94d,aplength.4_more_soundness_than_aplength.3,,,,,
4a61efa6f239057d088bb872162ffe76_c35ed0b7f9c3d443ecacff168d0a98c6,aplength.4_more_soundness_than_aplength.5,,,,,
4c0c6fe648c27d413c8997188b84041b_c5c35297d03884fa5a9cfd60f62e445c,maxcallbacksdepth.120_more_soundness_than_maxcallbacksdepth.110,,,,,
4f6416ef3abed96bf77b064b0a1feaed_1d88982f9e87405a1230b4d960d3312a,cgalgo.VTA_more_precision_than_cgalgo.RTA,,,,,
4f6416ef3abed96bf77b064b0a1feaed_1d88982f9e87405a1230b4d960d3312a,cgalgo.VTA_more_soundness_than_cgalgo.RTA,,,,,
518928fe7688064fb63eef41bb6a9b64_1ef9d1d10bc982ab49d3b8eaf4409c05,pathspecificresults.TRUE_more_precision_than_pathspecificresults.FALSE,,,,,
518928fe7688064fb63eef41bb6a9b64_1ef9d1d10bc982ab49d3b8eaf4409c05,pathspecificresults.TRUE_more_soundness_than_pathspecificresults.FALSE,,,,,
5190cce420fdaa2f326b4413ad1267a1_8a55d4c77ab21f8c2e4dd654fb0aa823,maxcallbackspercomponent.90_more_soundness_than_maxcallbackspercomponent.80,,,,,
52feafb54adea1ce7062b37659f2cbed_e66362e6a820dcc9950632071d5e337a,aplength.10_more_precision_than_aplength.7,,,,,
52feafb54adea1ce7062b37659f2cbed_e66362e6a820dcc9950632071d5e337a,aplength.10_more_soundness_than_aplength.7,,,,,
52feafb54adea1ce7062b37659f2cbed_ef87836e85fb8979902cfa75211d5ab9,aplength.10_more_soundness_than_aplength.20,,,,,
545e78e139031beb740e4875588483f1_846ec69aef2e7a183452b0b1d99a05a0,maxcallbacksdepth.600_more_soundness_than_maxcallbacksdepth.150,,,,,
568682bf6e931f24e8d2b9b5b46f902f_7aad3d7736c9c1a6e0187944958f9ad4,aplength.3_more_soundness_than_aplength.4,,,,,
568682bf6e931f24e8d2b9b5b46f902f_dc3b3dace7dee61fccdd9fa77023d382,aplength.3_more_precision_than_aplength.2,,,,,
568682bf6e931f24e8d2b9b5b46f902f_dc3b3dace7dee61fccdd9fa77023d382,aplength.3_more_soundness_than_aplength.2,,,,,
576e0bfb521d81c0d8055f74da49397f_658438a6b6c56a2c875d9590fe68ba7e,aplength.7_more_soundness_than_aplength.10,,,,,
576e0bfb521d81c0d8055f74da49397f_9e71d1dbb7f99254dd5f81811f612f41,aplength.7_more_precision_than_aplength.5,,,,,
576e0bfb521d81c0d8055f74da49397f_9e71d1dbb7f99254dd5f81811f612f41,aplength.7_more_soundness_than_aplength.5,,,,,
576f28cb2fdecd79e11f6769317147e0_e5613aad75bc3bad53f848ba14482c54,codeelimination.REMOVECODE_more_precision_than_codeelimination.DEFAULT,,,,,
576f28cb2fdecd79e11f6769317147e0_e5613aad75bc3bad53f848ba14482c54,codeelimination.REMOVECODE_more_soundness_than_codeelimination.DEFAULT,,,,,
5a62f42fd6beaac467dfbc0929cebd3e_e5613aad75bc3bad53f848ba14482c54,pathalgo.SOURCESONLY_more_soundness_than_pathalgo.DEFAULT,,,,,
5a649954a36f6f2105f14414630db2b8_9e71d1dbb7f99254dd5f81811f612f41,codeelimination.REMOVECODE_more_precision_than_codeelimination.DEFAULT,,,,,
5a649954a36f6f2105f14414630db2b8_9e71d1dbb7f99254dd5f81811f612f41,codeelimination.REMOVECODE_more_soundness_than_codeelimination.DEFAULT,,,,,
5b04b28b6b5d6cd73489b765027c57b1_f6ec7b62536370c4d054958617ccde42,maxcallbackspercomponent.600_more_soundness_than_maxcallbackspercomponent.150,,,,,
5c2abed233d2263f7fde277efb2c6326_c35ed0b7f9c3d443ecacff168d0a98c6,analyzeframeworks.TRUE_more_soundness_than_analyzeframeworks.FALSE,,,,,
5cee3ef47fb0bd87bbced50593579b6d_10b650ed7579d7e98a3f384e8d1f25bc,maxcallbacksdepth.50_more_soundness_than_maxcallbacksdepth.1,,,,,
5f5fe760ec30cf9d955bbf820ac0951c_1ef9d1d10bc982ab49d3b8eaf4409c05,codeelimination.NONE_more_soundness_than_codeelimination.DEFAULT,,,,,
607ec35eb44d00467d94df062d65907a_c35ed0b7f9c3d443ecacff168d0a98c6,dataflowsolver.FLOWINSENSITIVE_more_soundness_than_dataflowsolver.DEFAULT,,,,,
60a1d89e5d2f5575b274e451ad334a12_7fcbc5ad7da024d03ebd6c12a32ea1ed,maxcallbackspercomponent.600_more_soundness_than_maxcallbackspercomponent.150,,,,,
61394065e0e2ead6a5687d92ad360828_1ef9d1d10bc982ab49d3b8eaf4409c05,dataflowsolver.FLOWINSENSITIVE_more_soundness_than_dataflowsolver.DEFAULT,,,,,
6424d7b5274ef0ba0c4e68b980c3c1e1_18d6c8e57658ac93cbf06cb4eb04b693,aplength.20_more_precision_than_aplength.10,,,,,
6424d7b5274ef0ba0c4e68b980c3c1e1_18d6c8e57658ac93cbf06cb4eb04b693,aplength.20_more_soundness_than_aplength.10,,,,,
65728c1f9c6d7262fef428b4bb01723e_c35ed0b7f9c3d443ecacff168d0a98c6,maxcallbackspercomponent.110_more_soundness_than_maxcallbackspercomponent.100,,,,,
658438a6b6c56a2c875d9590fe68ba7e_576e0bfb521d81c0d8055f74da49397f,aplength.10_more_precision_than_aplength.7,,,,,
658438a6b6c56a2c875d9590fe68ba7e_576e0bfb521d81c0d8055f74da49397f,aplength.10_more_soundness_than_aplength.7,,,,,
658438a6b6c56a2c875d9590fe68ba7e_efb8a98f3df7b271dd0e98e9e59eae71,aplength.10_more_soundness_than_aplength.20,,,,,
663028128061909fd4e00d5df8d677b0_9f20e07f80f025d7be9f7f512197f227,maxcallbacksdepth.100_more_soundness_than_maxcallbacksdepth.90,,,,,
68871fb0573d6cce22b67eab2e975190_4c0c6fe648c27d413c8997188b84041b,maxcallbacksdepth.150_more_soundness_than_maxcallbacksdepth.120,,,,,
691c8aee3c8122ba7071c39842bf3a89_9e71d1dbb7f99254dd5f81811f612f41,dataflowsolver.FLOWINSENSITIVE_more_soundness_than_dataflowsolver.DEFAULT,,,,,
6e183399f2525942e91d1fee9430f23e_e5613aad75bc3bad53f848ba14482c54,pathspecificresults.TRUE_more_precision_than_pathspecificresults.FALSE,,,,,
6e183399f2525942e91d1fee9430f23e_e5613aad75bc3bad53f848ba14482c54,pathspecificresults.TRUE_more_soundness_than_pathspecificresults.FALSE,,,,,
6e2430b679dac166de577b38f73b6ae8_18359206ef29ca6c3db8afbbf704a340,maxcallbacksdepth.100_more_soundness_than_maxcallbacksdepth.90,,,,,
